timestamp,host,event_id,event_source,process_name,process_path,process_hash,pid,ppid,parent_process_name,image_loaded,registry_key,registry_value,target_object,signed,signature,label,technique_tag,raw_fields
2026-01-01 08:14:00.150000+00:00,LABVM,7,Sysmon,chrome.exe,,,1007,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:14:00.200000+00:00,LABVM,7,Sysmon,chrome.exe,,,1007,,,C:\Windows\System32\kernelbase.dll,,,,True,,benign,,{}
2026-01-01 08:14:00.250000+00:00,LABVM,7,Sysmon,chrome.exe,,,1007,,,C:\Windows\System32\ntdll.dll,,,,True,,benign,,{}
2026-01-01 08:16:00+00:00,LABVM,1,Sysmon,mspaint.exe,C:\Program Files\mspaint.exe,8ab34d1f67dc42219a8eb6ae25657ccb,1008,1007.0,svchost.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Program Files\\mspaint.exe'}
2026-01-01 08:16:00.100000+00:00,LABVM,7,Sysmon,mspaint.exe,,,1008,,,C:\Windows\System32\advapi32.dll,,,,True,,benign,,{}
2026-01-01 08:16:00.150000+00:00,LABVM,7,Sysmon,mspaint.exe,,,1008,,,C:\Windows\System32\msvcrt.dll,,,,True,,benign,,{}
2026-01-01 08:16:00.200000+00:00,LABVM,7,Sysmon,mspaint.exe,,,1008,,,C:\Windows\System32\kernelbase.dll,,,,True,,benign,,{}
2026-01-01 08:18:00+00:00,LABVM,1,Sysmon,powershell.exe,C:\Program Files\powershell.exe,e0e776d1edb444cb98c6172215b511d3,1009,1008.0,svchost.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Program Files\\powershell.exe'}
2026-01-01 08:18:00.100000+00:00,LABVM,7,Sysmon,powershell.exe,,,1009,,,C:\Windows\System32\ntdll.dll,,,,True,,benign,,{}
2026-01-01 08:18:00.150000+00:00,LABVM,7,Sysmon,powershell.exe,,,1009,,,C:\Windows\System32\kernel32.dll,,,,True,,benign,,{}
2026-01-01 08:18:00.200000+00:00,LABVM,7,Sysmon,powershell.exe,,,1009,,,C:\Windows\System32\advapi32.dll,,,,True,,benign,,{}
2026-01-01 08:18:00.250000+00:00,LABVM,7,Sysmon,powershell.exe,,,1009,,,C:\Windows\System32\kernelbase.dll,,,,True,,benign,,{}
2026-01-01 08:20:00+00:00,LABVM,1,Sysmon,calc.exe,C:\Windows\System32\calc.exe,fb298f85d9c64037b7e80e3748bc0845,1010,1009.0,cmd.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Windows\\System32\\calc.exe'}
2026-01-01 08:20:00.100000+00:00,LABVM,7,Sysmon,calc.exe,,,1010,,,C:\Windows\System32\advapi32.dll,,,,True,,benign,,{}
2026-01-01 08:20:00.150000+00:00,LABVM,7,Sysmon,calc.exe,,,1010,,,C:\Windows\System32\msvcrt.dll,,,,True,,benign,,{}
2026-01-01 08:20:00.200000+00:00,LABVM,7,Sysmon,calc.exe,,,1010,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:22:00+00:00,LABVM,1,Sysmon,explorer.exe,C:\Windows\System32\explorer.exe,47248a31a3014aed8910c39b2ad77572,1011,1010.0,svchost.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Windows\\System32\\explorer.exe'}
2026-01-01 08:22:00.100000+00:00,LABVM,7,Sysmon,explorer.exe,,,1011,,,C:\Windows\System32\sechost.dll,,,,True,,benign,,{}
2026-01-01 08:22:00.150000+00:00,LABVM,7,Sysmon,explorer.exe,,,1011,,,C:\Windows\System32\combase.dll,,,,True,,benign,,{}
2026-01-01 08:22:00.200000+00:00,LABVM,7,Sysmon,explorer.exe,,,1011,,,C:\Windows\System32\msvcrt.dll,,,,True,,benign,,{}
2026-01-01 08:22:00.250000+00:00,LABVM,7,Sysmon,explorer.exe,,,1011,,,C:\Windows\System32\kernelbase.dll,,,,True,,benign,,{}
2026-01-01 08:22:00.500000+00:00,LABVM,13,Sysmon,explorer.exe,,,1011,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,DisplayName,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,,,benign,,{}
2026-01-01 08:24:00+00:00,LABVM,1,Sysmon,mspaint.exe,C:\Program Files\mspaint.exe,2d60892bfd52454f9081b75280a12d09,1012,1011.0,powershell.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Program Files\\mspaint.exe'}
2026-01-01 08:24:00.100000+00:00,LABVM,7,Sysmon,mspaint.exe,,,1012,,,C:\Windows\System32\ntdll.dll,,,,True,,benign,,{}
2026-01-01 08:24:00.150000+00:00,LABVM,7,Sysmon,mspaint.exe,,,1012,,,C:\Windows\System32\sechost.dll,,,,True,,benign,,{}
2026-01-01 08:24:00.500000+00:00,LABVM,13,Sysmon,mspaint.exe,,,1012,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,DisplayName,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,,,benign,,{}
2026-01-01 08:26:00+00:00,LABVM,1,Sysmon,powershell.exe,C:\Windows\System32\powershell.exe,9ddee93e7ee942559b9c1c628f1a0d3f,1013,1012.0,powershell.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Windows\\System32\\powershell.exe'}
2026-01-01 08:26:00.100000+00:00,LABVM,7,Sysmon,powershell.exe,,,1013,,,C:\Windows\System32\sechost.dll,,,,True,,benign,,{}
2026-01-01 08:26:00.150000+00:00,LABVM,7,Sysmon,powershell.exe,,,1013,,,C:\Windows\System32\msvcrt.dll,,,,True,,benign,,{}
2026-01-01 08:28:00+00:00,LABVM,1,Sysmon,code.exe,C:\Program Files\code.exe,09cf64777a1d4d0cb361ecfcc3e19e2a,1014,1013.0,cmd.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Program Files\\code.exe'}
2026-01-01 08:28:00.100000+00:00,LABVM,7,Sysmon,code.exe,,,1014,,,C:\Windows\System32\kernel32.dll,,,,True,,benign,,{}
2026-01-01 08:28:00.150000+00:00,LABVM,7,Sysmon,code.exe,,,1014,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:30:00+00:00,LABVM,1,Sysmon,explorer.exe,C:\Program Files\explorer.exe,488f8e72cb6d42b59f96e41575e5b87d,1015,1014.0,cmd.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Program Files\\explorer.exe'}
2026-01-01 08:30:00.100000+00:00,LABVM,7,Sysmon,explorer.exe,,,1015,,,C:\Windows\System32\combase.dll,,,,True,,benign,,{}
2026-01-01 08:30:00.150000+00:00,LABVM,7,Sysmon,explorer.exe,,,1015,,,C:\Windows\System32\msvcrt.dll,,,,True,,benign,,{}
2026-01-01 08:30:00.500000+00:00,LABVM,13,Sysmon,explorer.exe,,,1015,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,DisplayName,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,,,benign,,{}
2026-01-01 08:32:00+00:00,LABVM,1,Sysmon,notepad.exe,C:\Program Files\notepad.exe,63c89819cd4148a6ae72b4e97bcd010f,1016,1015.0,cmd.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Program Files\\notepad.exe'}
2026-01-01 08:32:00.100000+00:00,LABVM,7,Sysmon,notepad.exe,,,1016,,,C:\Windows\System32\kernel32.dll,,,,True,,benign,,{}
2026-01-01 08:32:00.150000+00:00,LABVM,7,Sysmon,notepad.exe,,,1016,,,C:\Windows\System32\sechost.dll,,,,True,,benign,,{}
2026-01-01 08:32:00.200000+00:00,LABVM,7,Sysmon,notepad.exe,,,1016,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:32:00.500000+00:00,LABVM,13,Sysmon,notepad.exe,,,1016,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,DisplayName,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,,,benign,,{}
2026-01-01 08:34:00+00:00,LABVM,1,Sysmon,powershell.exe,C:\Program Files\powershell.exe,ea74de4a4a8c4cbba485d59fb44965eb,1017,1016.0,svchost.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Program Files\\powershell.exe'}
2026-01-01 08:34:00.100000+00:00,LABVM,7,Sysmon,powershell.exe,,,1017,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:34:00.150000+00:00,LABVM,7,Sysmon,powershell.exe,,,1017,,,C:\Windows\System32\sechost.dll,,,,True,,benign,,{}
2026-01-01 08:34:00.200000+00:00,LABVM,7,Sysmon,powershell.exe,,,1017,,,C:\Windows\System32\kernel32.dll,,,,True,,benign,,{}
2026-01-01 08:36:00+00:00,LABVM,1,Sysmon,python.exe,C:\Windows\System32\python.exe,a0fb0c1c970e48be822d34de86410343,1018,1017.0,cmd.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Windows\\System32\\python.exe'}
2026-01-01 08:36:00.100000+00:00,LABVM,7,Sysmon,python.exe,,,1018,,,C:\Windows\System32\ntdll.dll,,,,True,,benign,,{}
2026-01-01 08:36:00.150000+00:00,LABVM,7,Sysmon,python.exe,,,1018,,,C:\Windows\System32\advapi32.dll,,,,True,,benign,,{}
2026-01-01 08:36:00.200000+00:00,LABVM,7,Sysmon,python.exe,,,1018,,,C:\Windows\System32\kernelbase.dll,,,,True,,benign,,{}
2026-01-01 08:36:00.250000+00:00,LABVM,7,Sysmon,python.exe,,,1018,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:36:00.300000+00:00,LABVM,7,Sysmon,python.exe,,,1018,,,C:\Windows\System32\kernel32.dll,,,,True,,benign,,{}
2026-01-01 08:36:00.500000+00:00,LABVM,13,Sysmon,python.exe,,,1018,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,DisplayName,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,,,benign,,{}
2026-01-01 08:38:00+00:00,LABVM,1,Sysmon,cmd.exe,C:\Windows\System32\cmd.exe,2bdd94792e2547f3ad3e4c708850bb9c,1019,1018.0,explorer.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Windows\\System32\\cmd.exe'}
2026-01-01 08:38:00.100000+00:00,LABVM,7,Sysmon,cmd.exe,,,1019,,,C:\Windows\System32\kernel32.dll,,,,True,,benign,,{}
2026-01-01 08:38:00.150000+00:00,LABVM,7,Sysmon,cmd.exe,,,1019,,,C:\Windows\System32\sechost.dll,,,,True,,benign,,{}
2026-01-01 08:38:00.200000+00:00,LABVM,7,Sysmon,cmd.exe,,,1019,,,C:\Windows\System32\combase.dll,,,,True,,benign,,{}
2026-01-01 08:38:00.250000+00:00,LABVM,7,Sysmon,cmd.exe,,,1019,,,C:\Windows\System32\advapi32.dll,,,,True,,benign,,{}
2026-01-01 08:38:00.300000+00:00,LABVM,7,Sysmon,cmd.exe,,,1019,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:40:00+00:00,LABVM,1,Sysmon,python.exe,C:\Windows\System32\python.exe,d42bcc8a3c2f42afa2a8bb9bf13164a3,1020,1019.0,cmd.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Windows\\System32\\python.exe'}
2026-01-01 08:40:00.100000+00:00,LABVM,7,Sysmon,python.exe,,,1020,,,C:\Windows\System32\msvcrt.dll,,,,True,,benign,,{}
2026-01-01 08:40:00.150000+00:00,LABVM,7,Sysmon,python.exe,,,1020,,,C:\Windows\System32\combase.dll,,,,True,,benign,,{}
2026-01-01 08:40:00.200000+00:00,LABVM,7,Sysmon,python.exe,,,1020,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:40:00.250000+00:00,LABVM,7,Sysmon,python.exe,,,1020,,,C:\Windows\System32\kernel32.dll,,,,True,,benign,,{}
2026-01-01 08:40:00.300000+00:00,LABVM,7,Sysmon,python.exe,,,1020,,,C:\Windows\System32\kernelbase.dll,,,,True,,benign,,{}
2026-01-01 08:42:00+00:00,LABVM,1,Sysmon,powershell.exe,C:\Program Files\powershell.exe,d57f9d1d4b0348cd8030cc84ed2737d9,1021,1020.0,cmd.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Program Files\\powershell.exe'}
2026-01-01 08:42:00.100000+00:00,LABVM,7,Sysmon,powershell.exe,,,1021,,,C:\Windows\System32\advapi32.dll,,,,True,,benign,,{}
2026-01-01 08:42:00.150000+00:00,LABVM,7,Sysmon,powershell.exe,,,1021,,,C:\Windows\System32\ntdll.dll,,,,True,,benign,,{}
2026-01-01 08:42:00.200000+00:00,LABVM,7,Sysmon,powershell.exe,,,1021,,,C:\Windows\System32\kernel32.dll,,,,True,,benign,,{}
2026-01-01 08:42:00.250000+00:00,LABVM,7,Sysmon,powershell.exe,,,1021,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:42:00.300000+00:00,LABVM,7,Sysmon,powershell.exe,,,1021,,,C:\Windows\System32\sechost.dll,,,,True,,benign,,{}
2026-01-01 08:44:00+00:00,LABVM,1,Sysmon,cmd.exe,C:\Program Files\cmd.exe,27c27faf305d4bd3bc899ad9544f564f,1022,1021.0,svchost.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Program Files\\cmd.exe'}
2026-01-01 08:44:00.100000+00:00,LABVM,7,Sysmon,cmd.exe,,,1022,,,C:\Windows\System32\ntdll.dll,,,,True,,benign,,{}
2026-01-01 08:44:00.150000+00:00,LABVM,7,Sysmon,cmd.exe,,,1022,,,C:\Windows\System32\advapi32.dll,,,,True,,benign,,{}
2026-01-01 08:44:00.200000+00:00,LABVM,7,Sysmon,cmd.exe,,,1022,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:46:00+00:00,LABVM,1,Sysmon,wordpad.exe,C:\Windows\System32\wordpad.exe,ae8b6a7798eb43d5946fbd2e874ddf8e,1023,1022.0,explorer.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Windows\\System32\\wordpad.exe'}
2026-01-01 08:46:00.100000+00:00,LABVM,7,Sysmon,wordpad.exe,,,1023,,,C:\Windows\System32\kernel32.dll,,,,True,,benign,,{}
2026-01-01 08:46:00.150000+00:00,LABVM,7,Sysmon,wordpad.exe,,,1023,,,C:\Windows\System32\combase.dll,,,,True,,benign,,{}
2026-01-01 08:46:00.200000+00:00,LABVM,7,Sysmon,wordpad.exe,,,1023,,,C:\Windows\System32\advapi32.dll,,,,True,,benign,,{}
2026-01-01 08:46:00.250000+00:00,LABVM,7,Sysmon,wordpad.exe,,,1023,,,C:\Windows\System32\kernelbase.dll,,,,True,,benign,,{}
2026-01-01 08:48:00+00:00,LABVM,1,Sysmon,wordpad.exe,C:\Program Files\wordpad.exe,c696d648a1bd4f9ab9d5b786b07943f1,1024,1023.0,svchost.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Program Files\\wordpad.exe'}
2026-01-01 08:48:00.100000+00:00,LABVM,7,Sysmon,wordpad.exe,,,1024,,,C:\Windows\System32\msvcrt.dll,,,,True,,benign,,{}
2026-01-01 08:48:00.150000+00:00,LABVM,7,Sysmon,wordpad.exe,,,1024,,,C:\Windows\System32\sechost.dll,,,,True,,benign,,{}
2026-01-01 08:48:00.200000+00:00,LABVM,7,Sysmon,wordpad.exe,,,1024,,,C:\Windows\System32\advapi32.dll,,,,True,,benign,,{}
2026-01-01 08:48:00.250000+00:00,LABVM,7,Sysmon,wordpad.exe,,,1024,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:48:00.300000+00:00,LABVM,7,Sysmon,wordpad.exe,,,1024,,,C:\Windows\System32\kernel32.dll,,,,True,,benign,,{}
2026-01-01 08:48:00.500000+00:00,LABVM,13,Sysmon,wordpad.exe,,,1024,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,DisplayName,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,,,benign,,{}
2026-01-01 08:50:00+00:00,LABVM,1,Sysmon,powershell.exe,C:\Windows\SysWOW64\powershell.exe,76083f8a70974bea9de4c8c019e94aa7,1025,1024.0,cmd.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Windows\\SysWOW64\\powershell.exe'}
2026-01-01 08:50:00.100000+00:00,LABVM,7,Sysmon,powershell.exe,,,1025,,,C:\Windows\System32\sechost.dll,,,,True,,benign,,{}
2026-01-01 08:50:00.150000+00:00,LABVM,7,Sysmon,powershell.exe,,,1025,,,C:\Windows\System32\msvcrt.dll,,,,True,,benign,,{}
2026-01-01 08:50:00.200000+00:00,LABVM,7,Sysmon,powershell.exe,,,1025,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:50:00.250000+00:00,LABVM,7,Sysmon,powershell.exe,,,1025,,,C:\Windows\System32\ntdll.dll,,,,True,,benign,,{}
2026-01-01 08:50:00.300000+00:00,LABVM,7,Sysmon,powershell.exe,,,1025,,,C:\Windows\System32\combase.dll,,,,True,,benign,,{}
2026-01-01 08:50:00.500000+00:00,LABVM,13,Sysmon,powershell.exe,,,1025,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,DisplayName,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,,,benign,,{}
2026-01-01 08:52:00+00:00,LABVM,1,Sysmon,taskmgr.exe,C:\Windows\SysWOW64\taskmgr.exe,3cd1dfc2a0a34353a4aae3289256ac81,1026,1025.0,explorer.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Windows\\SysWOW64\\taskmgr.exe'}
2026-01-01 08:52:00.100000+00:00,LABVM,7,Sysmon,taskmgr.exe,,,1026,,,C:\Windows\System32\msvcrt.dll,,,,True,,benign,,{}
2026-01-01 08:52:00.150000+00:00,LABVM,7,Sysmon,taskmgr.exe,,,1026,,,C:\Windows\System32\kernel32.dll,,,,True,,benign,,{}
2026-01-01 08:52:00.200000+00:00,LABVM,7,Sysmon,taskmgr.exe,,,1026,,,C:\Windows\System32\combase.dll,,,,True,,benign,,{}
2026-01-01 08:54:00+00:00,LABVM,1,Sysmon,firefox.exe,C:\Windows\System32\firefox.exe,69c05aac312c485ea1f168f698fed659,1027,1026.0,cmd.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Windows\\System32\\firefox.exe'}
2026-01-01 08:54:00.100000+00:00,LABVM,7,Sysmon,firefox.exe,,,1027,,,C:\Windows\System32\msvcrt.dll,,,,True,,benign,,{}
2026-01-01 08:54:00.150000+00:00,LABVM,7,Sysmon,firefox.exe,,,1027,,,C:\Windows\System32\sechost.dll,,,,True,,benign,,{}
2026-01-01 08:54:00.200000+00:00,LABVM,7,Sysmon,firefox.exe,,,1027,,,C:\Windows\System32\ntdll.dll,,,,True,,benign,,{}
2026-01-01 08:54:00.250000+00:00,LABVM,7,Sysmon,firefox.exe,,,1027,,,C:\Windows\System32\advapi32.dll,,,,True,,benign,,{}
2026-01-01 08:54:00.300000+00:00,LABVM,7,Sysmon,firefox.exe,,,1027,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
2026-01-01 08:54:00.500000+00:00,LABVM,13,Sysmon,firefox.exe,,,1027,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,DisplayName,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall,,,benign,,{}
2026-01-01 08:56:00+00:00,LABVM,1,Sysmon,python.exe,C:\Windows\System32\python.exe,ec90506e16c6400b9fa168c2ae79f04d,1028,1027.0,explorer.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Windows\\System32\\python.exe'}
2026-01-01 08:56:00.100000+00:00,LABVM,7,Sysmon,python.exe,,,1028,,,C:\Windows\System32\kernelbase.dll,,,,True,,benign,,{}
2026-01-01 08:56:00.150000+00:00,LABVM,7,Sysmon,python.exe,,,1028,,,C:\Windows\System32\msvcrt.dll,,,,True,,benign,,{}
2026-01-01 08:56:00.200000+00:00,LABVM,7,Sysmon,python.exe,,,1028,,,C:\Windows\System32\sechost.dll,,,,True,,benign,,{}
2026-01-01 08:58:00+00:00,LABVM,1,Sysmon,firefox.exe,C:\Windows\System32\firefox.exe,d484aeb9e5394e629b0de89f8d2fcfed,1029,1028.0,svchost.exe,,,,,True,,benign,,{'CommandLine': 'C:\\Windows\\System32\\firefox.exe'}
2026-01-01 08:58:00.100000+00:00,LABVM,7,Sysmon,firefox.exe,,,1029,,,C:\Windows\System32\ntdll.dll,,,,True,,benign,,{}
2026-01-01 08:58:00.150000+00:00,LABVM,7,Sysmon,firefox.exe,,,1029,,,C:\Windows\System32\msvcrt.dll,,,,True,,benign,,{}
2026-01-01 08:58:00.200000+00:00,LABVM,7,Sysmon,firefox.exe,,,1029,,,C:\Windows\System32\kernelbase.dll,,,,True,,benign,,{}
2026-01-01 08:58:00.250000+00:00,LABVM,7,Sysmon,firefox.exe,,,1029,,,C:\Windows\System32\sechost.dll,,,,True,,benign,,{}
2026-01-01 08:58:00.300000+00:00,LABVM,7,Sysmon,firefox.exe,,,1029,,,C:\Windows\System32\rpcrt4.dll,,,,True,,benign,,{}
